col_0,col_1,col_2,col_3,col_4,col_5,label_0,label_1,label_2
usual,less_proper,completed,1,recommended,very_recom,1,0,0
usual,less_proper,completed,1,priority,priority,1,0,0
usual,less_proper,completed,1,not_recom,not_recom,1,0,0
usual,less_proper,completed,1,recommended,priority,1,0,0
usual,less_proper,completed,1,recommended,very_recom,0,1,1
usual,less_proper,completed,1,priority,priority,0,1,1
usual,less_proper,completed,1,not_recom,not_recom,0,1,1
usual,less_proper,completed,1,recommended,very_recom,0,1,0
usual,less_proper,completed,1,priority,priority,0,1,0
usual,less_proper,completed,1,not_recom,not_recom,0,1,0
usual,less_proper,completed,1,recommended,priority,0,1,0
usual,less_proper,completed,1,recommended,very_recom,0,0,1
usual,less_proper,completed,1,priority,priority,0,0,1
usual,less_proper,completed,1,not_recom,not_recom,0,0,1
usual,less_proper,completed,1,recommended,very_recom,0,0,0
usual,less_proper,completed,1,priority,priority,0,0,0
usual,less_proper,completed,1,not_recom,not_recom,0,0,0
usual,less_proper,completed,1,recommended,priority,0,0,0
usual,less_proper,completed,1,recommended,priority,0,1,1
usual,less_proper,completed,1,recommended,priority,0,0,1
usual,less_proper,completed,2,recommended,very_recom,1,1,1
usual,less_proper,completed,2,priority,priority,1,1,1
usual,less_proper,completed,2,not_recom,not_recom,1,1,1
usual,less_proper,completed,2,recommended,very_recom,1,1,0
usual,less_proper,completed,2,priority,priority,1,1,0
usual,less_proper,completed,2,not_recom,not_recom,1,1,0
usual,less_proper,completed,2,recommended,priority,1,1,0
usual,less_proper,completed,2,recommended,very_recom,1,0,1
usual,less_proper,completed,2,priority,priority,1,0,1
usual,less_proper,completed,2,not_recom,not_recom,1,0,1
usual,less_proper,completed,2,recommended,very_recom,1,0,0
usual,less_proper,completed,2,priority,priority,1,0,0
usual,less_proper,completed,2,not_recom,not_recom,1,0,0
usual,less_proper,completed,2,recommended,priority,1,0,0
usual,less_proper,completed,2,recommended,very_recom,0,1,1
usual,less_proper,completed,2,priority,priority,0,1,1
usual,less_proper,completed,2,not_recom,not_recom,0,1,1
usual,less_proper,completed,2,recommended,very_recom,0,1,0
usual,less_proper,completed,2,priority,priority,0,1,0
usual,less_proper,completed,2,not_recom,not_recom,0,1,0
usual,less_proper,completed,2,recommended,priority,0,1,0
usual,less_proper,completed,2,recommended,very_recom,0,0,1
usual,less_proper,completed,2,priority,priority,0,0,1
usual,less_proper,completed,2,not_recom,not_recom,0,0,1
usual,less_proper,completed,2,recommended,very_recom,0,0,0
usual,less_proper,completed,2,priority,priority,0,0,0
usual,less_proper,completed,2,not_recom,not_recom,0,0,0
usual,less_proper,completed,2,recommended,priority,0,0,0
usual,less_proper,completed,2,recommended,priority,0,1,1
usual,less_proper,completed,2,recommended,priority,0,0,1
usual,less_proper,completed,3,recommended,very_recom,1,1,1
usual,less_proper,completed,3,priority,priority,1,1,1
usual,less_proper,completed,3,not_recom,not_recom,1,1,1
usual,less_proper,completed,3,recommended,very_recom,1,1,0
usual,less_proper,completed,3,priority,priority,1,1,0
usual,less_proper,completed,3,not_recom,not_recom,1,1,0
usual,less_proper,completed,3,recommended,priority,1,1,0
usual,less_proper,completed,3,recommended,priority,1,0,1
usual,less_proper,completed,3,priority,priority,1,0,1
usual,less_proper,completed,3,not_recom,not_recom,1,0,1
usual,less_proper,completed,3,recommended,priority,1,0,0
usual,less_proper,completed,3,priority,priority,1,0,0
usual,less_proper,completed,3,not_recom,not_recom,1,0,0
usual,less_proper,completed,3,recommended,priority,0,1,1
usual,less_proper,completed,3,priority,priority,0,1,1
usual,less_proper,completed,3,not_recom,not_recom,0,1,1
usual,less_proper,completed,3,recommended,priority,0,1,0
usual,less_proper,completed,3,priority,priority,0,1,0
usual,less_proper,completed,3,not_recom,not_recom,0,1,0
usual,less_proper,completed,3,recommended,priority,0,0,1
usual,less_proper,completed,3,priority,priority,0,0,1
usual,less_proper,completed,3,not_recom,not_recom,0,0,1
usual,less_proper,completed,3,recommended,priority,0,0,0
usual,less_proper,completed,3,priority,priority,0,0,0
usual,less_proper,completed,3,not_recom,not_recom,0,0,0
usual,less_proper,completed,more,recommended,very_recom,1,1,1
usual,less_proper,completed,more,priority,priority,1,1,1
usual,less_proper,completed,more,not_recom,not_recom,1,1,1
usual,less_proper,completed,more,recommended,very_recom,1,1,0
usual,less_proper,completed,more,priority,priority,1,1,0
usual,less_proper,completed,more,not_recom,not_recom,1,1,0
usual,less_proper,completed,more,recommended,priority,1,1,0
usual,less_proper,completed,more,recommended,priority,1,0,1
usual,less_proper,completed,more,priority,priority,1,0,1
usual,less_proper,completed,more,not_recom,not_recom,1,0,1
usual,less_proper,completed,more,recommended,priority,1,0,0
usual,less_proper,completed,more,priority,priority,1,0,0
usual,less_proper,completed,more,not_recom,not_recom,1,0,0
usual,less_proper,completed,more,recommended,priority,0,1,1
usual,less_proper,completed,more,priority,priority,0,1,1
usual,less_proper,completed,more,not_recom,not_recom,0,1,1
usual,less_proper,completed,more,recommended,priority,0,1,0
usual,less_proper,completed,more,priority,priority,0,1,0
usual,less_proper,completed,more,not_recom,not_recom,0,1,0
usual,less_proper,completed,more,recommended,priority,0,0,1
usual,less_proper,completed,more,priority,priority,0,0,1
usual,less_proper,completed,more,not_recom,not_recom,0,0,1
usual,less_proper,completed,more,recommended,priority,0,0,0
usual,less_proper,completed,more,priority,priority,0,0,0
usual,less_proper,completed,more,not_recom,not_recom,0,0,0
usual,less_proper,incomplete,1,recommended,very_recom,1,1,1
usual,less_proper,incomplete,1,priority,priority,1,1,1
usual,less_proper,incomplete,1,not_recom,not_recom,1,1,1
usual,less_proper,incomplete,1,recommended,very_recom,1,1,0
usual,less_proper,incomplete,1,priority,priority,1,1,0
usual,less_proper,incomplete,1,not_recom,not_recom,1,1,0
usual,less_proper,incomplete,1,recommended,priority,1,1,0
usual,less_proper,incomplete,1,recommended,very_recom,1,0,1
usual,less_proper,incomplete,1,priority,priority,1,0,1
usual,less_proper,incomplete,1,not_recom,not_recom,1,0,1
usual,less_proper,incomplete,1,recommended,very_recom,1,0,0
usual,less_proper,incomplete,1,priority,priority,1,0,0
usual,less_proper,incomplete,1,not_recom,not_recom,1,0,0
usual,less_proper,incomplete,1,recommended,priority,1,0,0
usual,less_proper,incomplete,1,recommended,very_recom,0,1,1
usual,less_proper,incomplete,1,priority,priority,0,1,1
usual,less_proper,incomplete,1,not_recom,not_recom,0,1,1
usual,less_proper,incomplete,1,recommended,very_recom,0,1,0
usual,less_proper,incomplete,1,priority,priority,0,1,0
usual,less_proper,incomplete,1,not_recom,not_recom,0,1,0
usual,less_proper,incomplete,1,recommended,priority,0,1,0
usual,less_proper,incomplete,1,recommended,very_recom,0,0,1
usual,less_proper,incomplete,1,priority,priority,0,0,1
usual,less_proper,incomplete,1,not_recom,not_recom,0,0,1
usual,less_proper,incomplete,1,recommended,very_recom,0,0,0
usual,less_proper,incomplete,1,priority,priority,0,0,0
usual,less_proper,incomplete,1,not_recom,not_recom,0,0,0
usual,less_proper,incomplete,1,recommended,priority,0,0,0
usual,less_proper,incomplete,1,recommended,priority,0,1,1
usual,less_proper,incomplete,1,recommended,priority,0,0,1
usual,less_proper,incomplete,2,recommended,very_recom,1,1,1
usual,less_proper,incomplete,2,priority,priority,1,1,1
usual,less_proper,incomplete,2,not_recom,not_recom,1,1,1
usual,less_proper,incomplete,2,recommended,very_recom,1,1,0
usual,less_proper,incomplete,2,priority,priority,1,1,0
usual,less_proper,incomplete,2,not_recom,not_recom,1,1,0
usual,less_proper,incomplete,2,recommended,priority,1,1,0
usual,less_proper,incomplete,2,recommended,priority,1,0,1
usual,less_proper,incomplete,2,priority,priority,1,0,1
usual,less_proper,incomplete,2,not_recom,not_recom,1,0,1
usual,less_proper,incomplete,2,recommended,priority,1,0,0
usual,less_proper,incomplete,2,priority,priority,1,0,0
usual,less_proper,incomplete,2,not_recom,not_recom,1,0,0
usual,less_proper,incomplete,2,recommended,priority,0,1,1
usual,less_proper,incomplete,2,priority,priority,0,1,1
usual,less_proper,incomplete,2,not_recom,not_recom,0,1,1
usual,less_proper,incomplete,2,recommended,priority,0,1,0
usual,less_proper,incomplete,2,priority,priority,0,1,0
usual,less_proper,incomplete,2,not_recom,not_recom,0,1,0
usual,less_proper,incomplete,2,recommended,priority,0,0,1
usual,less_proper,incomplete,2,priority,priority,0,0,1
usual,less_proper,incomplete,2,not_recom,not_recom,0,0,1
usual,less_proper,incomplete,2,recommended,priority,0,0,0
usual,less_proper,incomplete,2,priority,priority,0,0,0
usual,less_proper,incomplete,2,not_recom,not_recom,0,0,0
usual,less_proper,incomplete,3,recommended,very_recom,1,1,1
usual,less_proper,incomplete,3,priority,priority,1,1,1
usual,less_proper,incomplete,3,not_recom,not_recom,1,1,1
usual,less_proper,incomplete,3,recommended,very_recom,1,1,0
usual,less_proper,incomplete,3,priority,priority,1,1,0
usual,less_proper,incomplete,3,not_recom,not_recom,1,1,0
usual,less_proper,incomplete,3,recommended,priority,1,1,0
usual,less_proper,incomplete,3,recommended,priority,1,0,1
usual,less_proper,incomplete,3,priority,priority,1,0,1
usual,less_proper,incomplete,3,not_recom,not_recom,1,0,1
usual,less_proper,incomplete,3,recommended,priority,1,0,0
usual,less_proper,incomplete,3,priority,priority,1,0,0
usual,less_proper,incomplete,3,not_recom,not_recom,1,0,0
usual,less_proper,incomplete,3,recommended,priority,0,1,1
usual,less_proper,incomplete,3,priority,priority,0,1,1
usual,less_proper,incomplete,3,not_recom,not_recom,0,1,1
usual,less_proper,incomplete,3,recommended,priority,0,1,0
usual,less_proper,incomplete,3,priority,priority,0,1,0
usual,less_proper,incomplete,3,not_recom,not_recom,0,1,0
usual,less_proper,incomplete,3,recommended,priority,0,0,1
usual,less_proper,incomplete,3,priority,priority,0,0,1
usual,less_proper,incomplete,3,not_recom,not_recom,0,0,1
usual,less_proper,incomplete,3,recommended,priority,0,0,0
usual,less_proper,incomplete,3,priority,priority,0,0,0
usual,less_proper,incomplete,3,not_recom,not_recom,0,0,0
usual,less_proper,incomplete,more,recommended,very_recom,1,1,1
usual,less_proper,incomplete,more,priority,priority,1,1,1
usual,less_proper,incomplete,more,not_recom,not_recom,1,1,1
usual,less_proper,incomplete,more,recommended,very_recom,1,1,0
usual,less_proper,incomplete,more,priority,priority,1,1,0
usual,less_proper,incomplete,more,not_recom,not_recom,1,1,0
usual,less_proper,incomplete,more,recommended,priority,1,1,0
usual,less_proper,incomplete,more,recommended,priority,1,0,1
usual,less_proper,incomplete,more,priority,priority,1,0,1
usual,less_proper,incomplete,more,not_recom,not_recom,1,0,1
usual,less_proper,incomplete,more,recommended,priority,1,0,0
usual,less_proper,incomplete,more,priority,priority,1,0,0
usual,less_proper,incomplete,more,not_recom,not_recom,1,0,0
usual,less_proper,incomplete,more,recommended,priority,0,1,1
usual,less_proper,incomplete,more,priority,priority,0,1,1
usual,less_proper,incomplete,more,not_recom,not_recom,0,1,1
usual,less_proper,incomplete,more,recommended,priority,0,1,0
usual,less_proper,incomplete,more,priority,priority,0,1,0
usual,less_proper,incomplete,more,not_recom,not_recom,0,1,0
usual,less_proper,incomplete,more,recommended,priority,0,0,1
usual,less_proper,incomplete,more,priority,priority,0,0,1
usual,less_proper,incomplete,more,not_recom,not_recom,0,0,1
usual,less_proper,incomplete,more,recommended,priority,0,0,0
usual,less_proper,incomplete,more,priority,priority,0,0,0
usual,less_proper,incomplete,more,not_recom,not_recom,0,0,0
usual,less_proper,foster,1,recommended,very_recom,1,1,1
usual,less_proper,foster,1,priority,priority,1,1,1
usual,less_proper,foster,1,not_recom,not_recom,1,1,1
usual,less_proper,foster,1,recommended,very_recom,1,1,0
usual,less_proper,foster,1,priority,priority,1,1,0
usual,less_proper,foster,1,not_recom,not_recom,1,1,0
usual,less_proper,foster,1,recommended,priority,1,1,0
usual,less_proper,foster,1,recommended,priority,1,0,1
usual,less_proper,foster,1,priority,priority,1,0,1
usual,less_proper,foster,1,not_recom,not_recom,1,0,1
usual,less_proper,foster,1,recommended,priority,1,0,0
usual,less_proper,foster,1,priority,priority,1,0,0
usual,less_proper,foster,1,not_recom,not_recom,1,0,0
usual,less_proper,foster,1,recommended,priority,0,1,1
usual,less_proper,foster,1,priority,priority,0,1,1
usual,less_proper,foster,1,not_recom,not_recom,0,1,1
usual,less_proper,foster,1,recommended,priority,0,1,0
usual,less_proper,foster,1,priority,priority,0,1,0
usual,less_proper,foster,1,not_recom,not_recom,0,1,0
usual,less_proper,foster,1,recommended,priority,0,0,1
usual,less_proper,foster,1,priority,priority,0,0,1
usual,less_proper,foster,1,not_recom,not_recom,0,0,1
usual,less_proper,foster,1,recommended,priority,0,0,0
usual,less_proper,foster,1,priority,priority,0,0,0
usual,less_proper,foster,1,not_recom,not_recom,0,0,0
usual,less_proper,foster,2,recommended,very_recom,1,1,1
usual,less_proper,foster,2,priority,priority,1,1,1
usual,less_proper,foster,2,not_recom,not_recom,1,1,1
usual,less_proper,foster,2,recommended,very_recom,1,1,0
usual,less_proper,foster,2,priority,priority,1,1,0
usual,less_proper,foster,2,not_recom,not_recom,1,1,0
usual,less_proper,foster,2,recommended,priority,1,1,0
usual,less_proper,foster,2,recommended,priority,1,0,1
usual,less_proper,foster,2,priority,priority,1,0,1
usual,less_proper,foster,2,not_recom,not_recom,1,0,1
usual,less_proper,foster,2,recommended,priority,1,0,0
usual,less_proper,foster,2,priority,priority,1,0,0
usual,less_proper,foster,2,not_recom,not_recom,1,0,0
usual,less_proper,foster,2,recommended,priority,0,1,1
usual,less_proper,foster,2,priority,priority,0,1,1
usual,less_proper,foster,2,not_recom,not_recom,0,1,1
usual,less_proper,foster,2,recommended,priority,0,1,0
usual,less_proper,foster,2,priority,priority,0,1,0
usual,less_proper,foster,2,not_recom,not_recom,0,1,0
usual,less_proper,foster,2,recommended,priority,0,0,1
usual,less_proper,foster,2,priority,priority,0,0,1
usual,less_proper,foster,2,not_recom,not_recom,0,0,1
usual,less_proper,foster,2,recommended,priority,0,0,0
usual,less_proper,foster,2,priority,priority,0,0,0
usual,less_proper,foster,2,not_recom,not_recom,0,0,0
usual,less_proper,foster,3,recommended,very_recom,1,1,1
usual,less_proper,foster,3,priority,priority,1,1,1
usual,less_proper,foster,3,not_recom,not_recom,1,1,1
usual,less_proper,foster,3,recommended,very_recom,1,1,0
usual,less_proper,foster,3,priority,priority,1,1,0
usual,less_proper,foster,3,not_recom,not_recom,1,1,0
usual,less_proper,foster,3,recommended,priority,1,1,0
usual,less_proper,foster,3,recommended,priority,1,0,1
usual,less_proper,foster,3,priority,priority,1,0,1
usual,less_proper,foster,3,not_recom,not_recom,1,0,1
usual,less_proper,foster,3,recommended,priority,1,0,0
usual,less_proper,foster,3,priority,priority,1,0,0
usual,less_proper,foster,3,not_recom,not_recom,1,0,0
usual,less_proper,foster,3,recommended,priority,0,1,1
usual,less_proper,foster,3,priority,priority,0,1,1
usual,less_proper,foster,3,not_recom,not_recom,0,1,1
usual,less_proper,foster,3,recommended,priority,0,1,0
usual,less_proper,foster,3,priority,priority,0,1,0
usual,less_proper,foster,3,not_recom,not_recom,0,1,0
usual,less_proper,foster,3,recommended,priority,0,0,1
usual,less_proper,foster,3,priority,priority,0,0,1
usual,less_proper,foster,3,not_recom,not_recom,0,0,1
usual,less_proper,foster,3,recommended,priority,0,0,0
usual,less_proper,foster,3,priority,priority,0,0,0
usual,less_proper,foster,3,not_recom,not_recom,0,0,0
usual,less_proper,foster,more,recommended,very_recom,1,1,1
usual,less_proper,foster,more,priority,priority,1,1,1
usual,less_proper,foster,more,not_recom,not_recom,1,1,1
usual,less_proper,foster,more,recommended,very_recom,1,1,0
usual,less_proper,foster,more,priority,priority,1,1,0
usual,less_proper,foster,more,not_recom,not_recom,1,1,0
usual,less_proper,foster,more,recommended,priority,1,1,0
usual,less_proper,foster,more,recommended,priority,1,0,1
usual,less_proper,foster,more,priority,priority,1,0,1
usual,less_proper,foster,more,not_recom,not_recom,1,0,1
usual,less_proper,foster,more,recommended,priority,1,0,0
usual,less_proper,foster,more,priority,priority,1,0,0
usual,less_proper,foster,more,not_recom,not_recom,1,0,0
usual,less_proper,foster,more,recommended,priority,0,1,1
usual,less_proper,foster,more,priority,priority,0,1,1
usual,less_proper,foster,more,not_recom,not_recom,0,1,1
usual,less_proper,foster,more,recommended,priority,0,1,0
usual,less_proper,foster,more,priority,priority,0,1,0
usual,less_proper,foster,more,not_recom,not_recom,0,1,0
